2024,1,00Y,Y01124,M,29,20
2024,1,00Y,Y01124,M,30,32
2024,1,00Y,Y01124,M,31,41
2024,1,00Y,Y01124,M,32,30
2024,1,00Y,Y01124,M,33,42
2024,1,00Y,Y01124,M,34,38
2024,1,00Y,Y01124,M,35,43
2024,1,00Y,Y01124,M,36,42
2024,1,00Y,Y01124,M,37,40
2024,1,00Y,Y01124,M,38,43
2024,1,00Y,Y01124,M,39,28
2024,1,00Y,Y01124,M,40,27
2024,1,00Y,Y01124,M,41,42
2024,1,00Y,Y01124,M,42,29
2024,1,00Y,Y01124,M,43,37
2024,1,00Y,Y01124,M,44,37
2024,1,00Y,Y01124,M,45,32
2024,1,00Y,Y01124,M,46,22
2024,1,00Y,Y01124,M,47,32
2024,1,00Y,Y01124,M,48,22
2024,1,00Y,Y01124,M,49,30
2024,1,00Y,Y01124,M,50,26
2024,1,00Y,Y01124,M,51,26
2024,1,00Y,Y01124,M,52,32
2024,1,00Y,Y01124,M,53,29
2024,1,00Y,Y01124,M,54,28
2024,1,00Y,Y01124,M,55,29
2024,1,00Y,Y01124,M,56,30
2024,1,00Y,Y01124,M,57,26
2024,1,00Y,Y01124,M,58,22
2024,1,00Y,Y01124,M,59,14
2024,1,00Y,Y01124,M,60,31
2024,1,00Y,Y01124,M,61,21
2024,1,00Y,Y01124,M,62,20
2024,1,00Y,Y01124,M,63,17
2024,1,00Y,Y01124,M,64,15
2024,1,00Y,Y01124,M,65,25
2024,1,00Y,Y01124,M,66,15
2024,1,00Y,Y01124,M,67,18
2024,1,00Y,Y01124,M,68,8
2024,1,00Y,Y01124,M,69,15
2024,1,00Y,Y01124,M,70,7
2024,1,00Y,Y01124,M,71,10
2024,1,00Y,Y01124,M,72,9
2024,1,00Y,Y01124,M,73,11
2024,1,00Y,Y01124,M,74,7
2024,1,00Y,Y01124,M,75,14
2024,1,00Y,Y01124,M,76,9
2024,1,00Y,Y01124,M,77,7
2024,1,00Y,Y01124,M,78,4
2024,1,00Y,Y01124,M,79,4
